analyzer_id,source_port,source_protocol,target_port,target_protocol
2,53396,4,80,4
2,63881,4,445,4
2,64049,4,445,4
2,64078,4,445,4
2,64105,4,445,4
2,53435,4,80,4
2,64209,4,445,4
2,64306,4,445,4
2,64339,4,445,4
2,64443,4,445,4
2,64473,4,445,4
2,64500,4,445,4
2,64522,4,445,4
2,64552,4,445,4
2,64599,4,445,4
2,64620,4,445,4
2,64654,4,445,4
2,64709,4,445,4
2,64807,4,445,4
2,64841,4,445,4
2,64865,4,445,4
2,65041,4,445,4
2,65069,4,445,4
2,65097,4,445,4
2,37174,4,80,4
2,65125,4,445,4
2,65451,4,445,4
2,65482,4,445,4
2,65509,4,445,4
2,49237,4,445,4
2,49258,4,445,4
2,53614,4,80,4
2,53639,4,80,4
2,49478,4,445,4
2,49497,4,445,4
2,41972,4,80,4
2,49548,4,445,4
2,49863,4,445,4
2,49886,4,445,4
2,54994,4,80,4
2,53769,4,80,4
2,50033,4,445,4
2,50058,4,445,4
2,50094,4,445,4
2,50260,4,445,4
2,50288,4,445,4
2,50317,4,445,4
2,52482,4,80,4
2,50537,4,445,4
2,50569,4,445,4
2,50596,4,445,4
2,50703,4,445,4
2,50729,4,445,4
2,50825,4,445,4
2,50855,4,445,4
2,50870,4,445,4
2,50891,4,445,4
2,50922,4,445,4
2,50942,4,445,4
2,51050,4,445,4
2,54136,4,80,4
2,51069,4,445,4
2,51222,4,445,4
2,51241,4,445,4
2,51261,4,445,4
2,51295,4,445,4
2,51408,4,445,4
2,51441,4,445,4
2,51458,4,445,4
2,51631,4,445,4
2,51654,4,445,4
2,51681,4,445,4
2,51819,4,445,4
2,51850,4,445,4
2,51880,4,445,4
2,51902,4,445,4
2,51936,4,445,4
2,52030,4,445,4
2,52063,4,445,4
2,52084,4,445,4
2,54435,4,80,4
2,52115,4,445,4
2,52147,4,445,4
2,52196,4,445,4
2,47284,4,80,4
2,52392,4,445,4
2,52421,4,445,4
2,52445,4,445,4
2,52464,4,445,4
2,52499,4,445,4
2,52524,4,445,4
2,52620,4,445,4
2,52647,4,445,4
2,52667,4,445,4
2,52693,4,445,4
2,52720,4,445,4
2,52816,4,445,4
2,52843,4,445,4
2,52867,4,445,4
2,52889,4,445,4
2,52917,4,445,4
2,52960,4,445,4
2,52989,4,445,4
2,53014,4,445,4
2,53188,4,445,4
2,53210,4,445,4
2,53239,4,445,4
2,54652,4,80,4
2,54673,4,80,4
2,39783,4,445,4
2,54748,4,80,4
2,50132,4,445,4
2,50148,4,445,4
2,39851,4,445,4
2,50160,4,445,4
2,39873,4,445,4
2,50222,4,445,4
2,50227,4,445,4
2,50236,4,445,4
2,50244,4,445,4
2,50262,4,445,4
2,39943,4,445,4
2,50298,4,445,4
2,39949,4,445,4
2,39955,4,445,4
2,50324,4,445,4
2,40001,4,445,4
2,50376,4,445,4
2,50380,4,445,4
2,40029,4,445,4
2,40045,4,445,4
2,40065,4,445,4
2,40075,4,445,4
2,50460,4,445,4
2,50468,4,445,4
2,50480,4,445,4
2,50536,4,445,4
2,50542,4,445,4
2,40137,4,445,4
2,50556,4,445,4
2,40153,4,445,4
2,50620,4,445,4
2,40191,4,445,4
2,50636,4,445,4
2,50642,4,445,4
2,40217,4,445,4
2,50702,4,445,4
2,50710,4,445,4
2,50720,4,445,4
2,40261,4,445,4
2,54913,4,80,4
2,40295,4,445,4
2,48242,4,80,4
2,50790,4,445,4
2,50802,4,445,4
2,48986,4,80,4
2,40361,4,445,4
2,50887,4,445,4
2,50892,4,445,4
2,40387,4,445,4
2,40407,4,445,4
2,50970,4,445,4
2,50976,4,445,4
2,50983,4,445,4
2,50989,4,445,4
2,51039,4,445,4
2,55006,4,80,4
2,51053,4,445,4
2,51067,4,445,4
2,40493,4,445,4
2,40497,4,445,4
2,51140,4,445,4
2,40545,4,445,4
2,51162,4,445,4
2,51217,4,445,4
2,55073,4,80,4
2,51237,4,445,4
2,40605,4,445,4
2,56196,4,80,4
2,51262,4,445,4
2,55103,4,80,4
2,40645,4,445,4
2,40653,4,445,4
2,40665,4,445,4
2,51355,4,445,4
2,51422,4,445,4
2,51433,4,445,4
2,55127,4,80,4
2,51454,4,445,4
2,51475,4,445,4
2,55007,4,445,4
2,40753,4,445,4
2,51544,4,445,4
2,51550,4,445,4
2,40781,4,445,4
2,51600,4,445,4
2,40823,4,445,4
2,51642,4,445,4
2,55163,4,445,4
2,51656,4,445,4
2,51676,4,445,4
2,40885,4,445,4
2,51730,4,445,4
2,51740,4,445,4
2,51750,4,445,4
2,51786,4,445,4
2,51795,4,445,4
2,35570,4,80,4
2,40961,4,445,4
2,51833,4,445,4
2,51890,4,445,4
2,41009,4,445,4
2,41021,4,445,4
2,55296,4,80,4
2,51918,4,445,4
2,55528,4,445,4
2,51966,4,445,4
2,51978,4,445,4
2,55557,4,445,4
2,41077,4,445,4
2,52000,4,445,4
2,52056,4,445,4
2,52062,4,445,4
2,55609,4,445,4
2,52070,4,445,4
2,41137,4,445,4
2,55634,4,445,4
2,41145,4,445,4
2,55352,4,80,4
2,52148,4,445,4
2,52154,4,445,4
2,52166,4,445,4
2,52176,4,445,4
2,52188,4,445,4
2,53281,4,80,4
2,55381,4,80,4
2,52234,4,445,4
2,52243,4,445,4
2,55711,4,445,4
2,52250,4,445,4
2,53287,4,80,4
2,41253,4,445,4
2,52316,4,445,4
2,52326,4,445,4
2,55938,4,445,4
2,41297,4,445,4
2,52347,4,445,4
2,41331,4,445,4
2,41335,4,445,4
2,55995,4,445,4
2,52412,4,445,4
2,41345,4,445,4
2,56020,4,445,4
2,52438,4,445,4
2,52486,4,445,4
2,55453,4,80,4
2,56152,4,445,4
2,52500,4,445,4
2,41399,4,445,4
2,41437,4,445,4
2,52555,4,445,4
2,52564,4,445,4
2,52576,4,445,4
2,52586,4,445,4
2,52640,4,445,4
2,41501,4,445,4
2,52656,4,445,4
2,52662,4,445,4
2,52668,4,445,4
2,41557,4,445,4
2,41561,4,445,4
2,41565,4,445,4
2,56413,4,445,4
2,52739,4,445,4
2,52746,4,445,4
2,52760,4,445,4
2,41616,4,445,4
2,41621,4,445,4
2,55545,4,80,4
2,55548,4,80,4
2,52826,4,445,4
2,41647,4,445,4
2,52903,4,445,4
2,56550,4,445,4
2,52912,4,445,4
2,41687,4,445,4
2,52934,4,445,4
2,41731,4,445,4
2,41735,4,445,4
2,52996,4,445,4
2,41745,4,445,4
2,41753,4,445,4
2,56720,4,445,4
2,53072,4,445,4
2,55494,4,80,4
2,53085,4,445,4
2,53090,4,445,4
2,56762,4,445,4
2,53100,4,445,4
2,55647,4,80,4
2,53142,4,445,4
2,53150,4,445,4
2,55672,4,80,4
2,41849,4,445,4
2,56908,4,445,4
2,55696,4,80,4
2,53226,4,445,4
2,56955,4,445,4
2,53244,4,445,4
2,41919,4,445,4
2,53298,4,445,4
2,53310,4,445,4
2,53316,4,445,4
2,53323,4,445,4
2,53332,4,445,4
2,42039,4,445,4
2,53396,4,445,4
2,53407,4,445,4
2,42065,4,445,4
2,57149,4,445,4
2,53468,4,445,4
2,53480,4,445,4
2,41342,4,80,4
2,57313,4,445,4
2,42175,4,445,4
2,55865,4,80,4
2,57337,4,445,4
2,53572,4,445,4
2,64539,4,445,4
2,42203,4,445,4
2,40352,4,80,4
2,40394,4,80,4
2,40372,4,80,4
2,40346,4,80,4
2,40388,4,80,4
2,40376,4,80,4
2,40350,4,80,4
2,40368,4,80,4
2,40382,4,80,4
2,40384,4,80,4
2,50400,4,80,4
2,50414,4,80,4
2,50438,4,80,4
2,50440,4,80,4
2,50426,4,80,4
2,50434,4,80,4
2,50424,4,80,4
2,50404,4,80,4
2,50422,4,80,4
2,50444,4,80,4
2,56001,4,80,4
2,56016,4,80,4
2,50350,4,445,4
2,56041,4,80,4
2,53948,4,445,4
2,42451,4,445,4
2,56063,4,80,4
2,53982,4,445,4
2,54028,4,445,4
2,56092,4,80,4
2,54038,4,445,4
2,57978,4,445,4
2,56114,4,80,4
2,42543,4,445,4
2,42547,4,445,4
2,42551,4,445,4
2,42561,4,445,4
2,58085,4,445,4
2,42597,4,445,4
2,54172,4,445,4
2,44586,4,80,4
2,44588,4,80,4
2,54195,4,445,4
2,54247,4,445,4
2,42655,4,445,4
2,51952,4,80,4
2,44626,4,80,4
2,44590,4,80,4
2,42697,4,445,4
2,58314,4,445,4
2,54320,4,445,4
2,51982,4,80,4
2,52000,4,80,4
2,42721,4,445,4
2,56252,4,80,4
2,44622,4,80,4
2,54402,4,445,4
2,54426,4,445,4
2,56304,4,80,4
2,42793,4,445,4
2,54476,4,445,4
2,54482,4,445,4
2,58570,4,445,4
2,54512,4,445,4
2,56323,4,80,4
2,54548,4,445,4
2,54560,4,445,4
2,42867,4,445,4
2,58712,4,445,4
2,42899,4,445,4
2,54625,4,445,4
2,56377,4,80,4
2,54650,4,445,4
2,54689,4,445,4
2,56397,4,80,4
2,43030,4,80,4
2,54722,4,445,4
2,43011,4,445,4
2,54787,4,445,4
2,56432,4,80,4
2,58902,4,445,4
2,54804,4,445,4
2,54856,4,445,4
2,54558,4,80,4
2,54524,4,80,4
2,55200,4,80,4
2,55996,4,80,4
2,54882,4,445,4
2,53014,4,80,4
2,54906,4,445,4
2,59075,4,445,4
2,54954,4,445,4
2,59104,4,445,4
2,43153,4,445,4
2,56473,4,80,4
2,59139,4,445,4
2,55029,4,445,4
2,59243,4,445,4
2,43205,4,445,4
2,43215,4,445,4
2,55078,4,445,4
2,55126,4,445,4
2,55136,4,445,4
2,43263,4,445,4
2,55204,4,445,4
2,55216,4,445,4
2,46640,4,80,4
2,55264,4,445,4
2,55302,4,445,4
2,55310,4,445,4
2,55318,4,445,4
2,45366,4,80,4
2,43399,4,445,4
2,55376,4,445,4
2,56576,4,80,4
2,43437,4,445,4
2,59596,4,445,4
2,55397,4,445,4
2,55436,4,445,4
2,55470,4,445,4
2,56611,4,80,4
2,43495,4,445,4
2,55494,4,445,4
2,43527,4,445,4
2,55576,4,445,4
2,43543,4,445,4
2,56656,4,80,4
2,55594,4,445,4
2,55606,4,445,4
2,55644,4,445,4
2,59849,4,445,4
2,55650,4,445,4
2,43595,4,445,4
2,39610,4,80,4
2,50871,4,1433,4
2,50913,4,1433,4
2,56701,4,80,4
2,43633,4,445,4
2,55815,4,445,4
2,56745,4,80,4
2,55832,4,445,4
2,52188,4,80,4
2,56768,4,80,4
2,56358,4,80,4
2,55902,4,445,4
2,56785,4,80,4
2,43779,4,445,4
2,43783,4,445,4
2,43791,4,445,4
2,55995,4,445,4
2,56799,4,80,4
2,56008,4,445,4
2,43837,4,445,4
2,56134,4,445,4
2,60203,4,445,4
2,56156,4,445,4
2,56162,4,445,4
2,56212,4,445,4
2,60558,4,445,4
2,43951,4,445,4
2,60596,4,445,4
2,56244,4,445,4
2,56886,4,80,4
2,43975,4,445,4
2,44003,4,445,4
2,56310,4,445,4
2,60672,4,445,4
2,56328,4,445,4
2,60774,4,445,4
2,56392,4,445,4
2,44073,4,445,4
2,56416,4,445,4
2,60829,4,445,4
2,56422,4,445,4
2,56920,4,80,4
2,44135,4,445,4
2,56479,4,445,4
2,56930,4,80,4
2,56492,4,445,4
2,44177,4,445,4
2,60999,4,445,4
2,56963,4,80,4
2,56568,4,445,4
2,56586,4,445,4
2,61040,4,445,4
2,56643,4,445,4
2,56648,4,445,4
2,56652,4,445,4
2,56670,4,445,4
2,44994,4,80,4
2,56718,4,445,4
2,44319,4,445,4
2,61165,4,445,4
2,44345,4,445,4
2,56804,4,445,4
2,44367,4,445,4
2,57043,4,80,4
2,56822,4,445,4
2,61235,4,445,4
2,44383,4,445,4
2,44415,4,445,4
2,44419,4,445,4
2,61358,4,445,4
2,56898,4,445,4
2,56938,4,445,4
2,56946,4,445,4
2,44491,4,445,4
2,61443,4,445,4
2,56990,4,445,4
2,44533,4,445,4
2,57139,4,80,4
2,57045,4,445,4
2,57056,4,445,4
2,61605,4,445,4
2,44591,4,445,4
2,44599,4,445,4
2,61626,4,445,4
2,57128,4,445,4
2,57133,4,445,4
2,44653,4,445,4
2,44664,4,445,4
2,44677,4,445,4
2,57200,4,80,4
2,57209,4,80,4
2,44693,4,445,4
2,57278,4,445,4
2,44731,4,445,4
2,57298,4,445,4
2,44747,4,445,4
2,57361,4,445,4
2,57372,4,445,4
2,44799,4,445,4
2,62017,4,445,4
2,44829,4,445,4
2,62049,4,445,4
2,57457,4,445,4
2,57468,4,445,4
2,44875,4,445,4
2,57536,4,445,4
2,57546,4,445,4
2,44893,4,445,4
2,62226,4,445,4
2,57612,4,445,4
2,62255,4,445,4
2,44927,4,445,4
2,62280,4,445,4
2,57634,4,445,4
2,44971,4,445,4
2,57694,4,445,4
2,62409,4,445,4
2,44983,4,445,4
2,57409,4,80,4
2,57760,4,445,4
2,62461,4,445,4
2,45024,4,445,4
2,45031,4,445,4
2,57838,4,445,4
2,45077,4,445,4
2,45083,4,445,4
2,62483,4,445,4
2,45103,4,445,4
2,45123,4,445,4
2,57936,4,445,4
2,57946,4,445,4
2,57952,4,445,4
2,45143,4,445,4
2,62679,4,445,4
2,57976,4,445,4
2,45177,4,445,4
2,58022,4,445,4
2,45189,4,445,4
2,45193,4,445,4
2,58082,4,445,4
2,45229,4,445,4
2,45235,4,445,4
2,45241,4,445,4
2,58120,4,445,4
2,62769,4,445,4
2,45287,4,445,4
2,62924,4,445,4
2,58165,4,445,4
2,45315,4,445,4
2,58221,4,445,4
2,58228,4,445,4
2,58284,4,445,4
2,63113,4,445,4
2,45381,4,445,4
2,58312,4,445,4
2,45395,4,445,4
2,45431,4,445,4
2,57639,4,80,4
2,45439,4,445,4
2,57657,4,80,4
2,58448,4,445,4
2,45483,4,445,4
2,63349,4,445,4
2,58462,4,445,4
2,57677,4,80,4
2,58478,4,445,4
2,58538,4,445,4
2,45555,4,445,4
2,63424,4,445,4
2,58558,4,445,4
2,57741,4,80,4
2,58707,4,445,4
2,58717,4,445,4
2,58724,4,445,4
2,58736,4,445,4
2,58756,4,445,4
2,63539,4,445,4
2,45711,4,445,4
2,58800,4,445,4
2,45725,4,445,4
2,63715,4,445,4
2,58866,4,445,4
2,63741,4,445,4
2,45765,4,445,4
2,58896,4,445,4
2,45791,4,445,4
2,63866,4,445,4
2,57893,4,80,4
2,58955,4,445,4
2,45821,4,445,4
2,57910,4,80,4
2,59004,4,445,4
2,45867,4,445,4
2,45873,4,445,4
2,45881,4,445,4
2,59063,4,445,4
2,64084,4,445,4
2,45929,4,445,4
2,64105,4,445,4
2,59130,4,445,4
2,45939,4,445,4
2,59193,4,445,4
2,57950,4,80,4
2,45977,4,445,4
2,45981,4,445,4
2,45987,4,445,4
2,59258,4,445,4
2,64156,4,445,4
2,59264,4,445,4
2,59276,4,445,4
2,46025,4,445,4
2,59306,4,445,4
2,46055,4,445,4
2,59348,4,445,4
2,59352,4,445,4
2,64365,4,445,4
2,59365,4,445,4
2,64471,4,445,4
2,59420,4,445,4
2,64494,4,445,4
2,46121,4,445,4
2,58075,4,80,4
2,58079,4,80,4
2,59484,4,445,4
2,59490,4,445,4
2,58095,4,80,4
2,59503,4,445,4
2,59550,4,445,4
2,64731,4,445,4
2,46211,4,445,4
2,51510,4,80,4
2,64758,4,445,4
2,59616,4,445,4
2,64788,4,445,4
2,59627,4,445,4
2,59630,4,445,4
2,59637,4,445,4
2,64918,4,445,4
2,59682,4,445,4
2,46291,4,445,4
2,59702,4,445,4
2,59708,4,445,4
2,59728,4,445,4
2,64994,4,445,4
2,59764,4,445,4
2,59773,4,445,4
2,59776,4,445,4
2,65041,4,445,4
2,59796,4,445,4
2,58230,4,80,4
2,46405,4,445,4
2,65127,4,445,4
2,46441,4,445,4
2,58264,4,80,4
2,59898,4,445,4
2,58273,4,80,4
2,46461,4,445,4
2,59954,4,445,4
2,65152,4,445,4
2,58306,4,80,4
2,46507,4,445,4
2,46527,4,445,4
2,60048,4,445,4
2,60054,4,445,4
2,60062,4,445,4
2,60084,4,445,4
2,46599,4,445,4
2,46605,4,445,4
2,60136,4,445,4
2,60146,4,445,4
2,50700,4,80,4
2,46667,4,445,4
2,46674,4,445,4
2,46701,4,445,4
2,65367,4,445,4
2,60276,4,445,4
2,49360,4,445,4
2,60290,4,445,4
2,60314,4,445,4
2,58448,4,80,4
2,58451,4,80,4
2,49412,4,445,4
2,46767,4,445,4
2,46773,4,445,4
2,46797,4,445,4
2,49486,4,445,4
2,60422,4,445,4
2,60437,4,445,4
2,46839,4,445,4
2,46861,4,445,4
2,46883,4,445,4
2,46889,4,445,4
2,60528,4,445,4
2,46905,4,445,4
2,60592,4,445,4
2,60604,4,445,4
2,46947,4,445,4
2,60634,4,445,4
2,46981,4,445,4
2,46991,4,445,4
2,58556,4,80,4
2,60684,4,445,4
2,60699,4,445,4
2,47045,4,445,4
2,47053,4,445,4
2,60773,4,445,4
2,47057,4,445,4
2,47071,4,445,4
2,60838,4,445,4
2,60854,4,445,4
2,60862,4,445,4
2,60872,4,445,4
2,47161,4,445,4
2,58606,4,80,4
2,60944,4,445,4
2,50180,4,445,4
2,47189,4,445,4
2,47205,4,445,4
2,61016,4,445,4
2,55392,4,80,4
2,61090,4,445,4
2,47279,4,445,4
2,61134,4,445,4
2,61153,4,445,4
2,61162,4,445,4
2,61172,4,445,4
2,47359,4,445,4
2,50378,4,445,4
2,47377,4,445,4
2,61237,4,445,4
2,47399,4,445,4
2,61280,4,445,4
2,61308,4,445,4
2,50594,4,445,4
2,47445,4,445,4
2,58785,4,80,4
2,47447,4,445,4
2,47466,4,445,4
2,47485,4,445,4
2,61382,4,445,4
2,58805,4,80,4
2,61386,4,445,4
2,47501,4,445,4
2,61404,4,445,4
2,47525,4,445,4
2,47545,4,445,4
2,47555,4,445,4
2,47573,4,445,4
2,58851,4,80,4
2,47619,4,445,4
2,47631,4,445,4
2,50936,4,445,4
2,47647,4,445,4
2,61550,4,445,4
2,61582,4,445,4
2,61596,4,445,4
2,51023,4,445,4
2,61604,4,445,4
2,51051,4,445,4
2,47759,4,445,4
2,51007,4,80,4
2,61672,4,445,4
2,61678,4,445,4
2,47805,4,445,4
2,61714,4,445,4
2,47857,4,445,4
2,47867,4,445,4
2,61742,4,445,4
2,61748,4,445,4
2,47921,4,445,4
2,47935,4,445,4
2,47937,4,445,4
2,61820,4,445,4
2,61852,4,445,4
2,48009,4,445,4
2,48017,4,445,4
2,48025,4,445,4
2,48041,4,445,4
2,61934,4,445,4
2,61964,4,445,4
2,61970,4,445,4
2,61976,4,445,4
2,61984,4,445,4
2,62023,4,445,4
2,51604,4,445,4
2,62049,4,445,4
2,62063,4,445,4
2,51625,4,445,4
2,62082,4,445,4
2,51707,4,445,4
2,48201,4,445,4
2,62137,4,445,4
2,62147,4,445,4
2,62155,4,445,4
2,62192,4,445,4
2,62216,4,445,4
2,62230,4,445,4
2,48353,4,445,4
2,48401,4,445,4
2,48443,4,445,4
2,48463,4,445,4
2,48479,4,445,4
2,62376,4,445,4
2,62389,4,445,4
2,62400,4,445,4
2,59132,4,80,4
2,62430,4,445,4
2,52116,4,445,4
2,48579,4,445,4
2,59147,4,80,4
2,59149,4,80,4
2,62460,4,445,4
2,52167,4,445,4
2,48627,4,445,4
2,52189,4,445,4
2,62530,4,445,4
2,48671,4,445,4
2,48689,4,445,4
2,62590,4,445,4
2,48741,4,445,4
2,52358,4,445,4
2,48751,4,445,4
2,62622,4,445,4
2,62667,4,445,4
2,62676,4,445,4
2,52437,4,445,4
2,62682,4,445,4
2,48877,4,445,4
2,62736,4,445,4
1,33236,4,2222,4
1,45262,4,2222,4
1,40120,4,2222,4
1,45278,4,2222,4
1,42302,4,2222,4
1,59859,4,2222,4
1,58084,4,2222,4
1,65113,4,2222,4
1,58094,4,2222,4
1,65347,4,2222,4
1,58100,4,2222,4
1,36894,4,2222,4
1,32973,4,2222,4
1,36910,4,2222,4
1,57232,4,2222,4
1,25508,4,2222,4
1,46026,4,2222,4
1,56586,4,2222,4
1,46640,4,2222,4
1,48314,4,2222,4
1,36072,4,2222,4
1,36470,4,2222,4
1,36474,4,2222,4
1,36486,4,2222,4
1,35358,4,2222,4
1,55641,4,2222,4
1,25827,4,2222,4
1,38824,4,2222,4
1,34478,4,2222,4
1,34490,4,2222,4
1,60910,4,2222,4
1,43276,4,2222,4
1,43288,4,2222,4
1,36218,4,2222,4
1,36224,4,2222,4
1,36228,4,2222,4
2,52562,4,445,4
2,48933,4,445,4
2,52586,4,445,4
2,62754,4,445,4
2,59282,4,80,4
2,62805,4,445,4
2,59288,4,80,4
2,49061,4,445,4
2,52664,4,445,4
2,62850,4,445,4
2,52712,4,445,4
2,62872,4,445,4
2,49139,4,445,4
2,49163,4,445,4
2,62942,4,445,4
2,62955,4,445,4
2,59337,4,80,4
2,49225,4,445,4
2,63027,4,445,4
2,58420,4,80,4
2,52812,4,445,4
2,63080,4,445,4
2,63097,4,445,4
2,49331,4,445,4
2,59391,4,80,4
2,49367,4,445,4
2,49391,4,445,4
2,49405,4,445,4
2,59413,4,80,4
2,63199,4,445,4
2,63240,4,445,4
2,63248,4,445,4
2,63258,4,445,4
2,63276,4,445,4
2,49528,4,445,4
2,59452,4,80,4
2,63330,4,445,4
2,59838,4,80,4
2,49577,4,445,4
2,59494,4,80,4
2,63464,4,445,4
2,53523,4,445,4
2,49679,4,445,4
2,63492,4,445,4
2,59514,4,80,4
2,53590,4,445,4
2,49741,4,445,4
2,59543,4,80,4
2,53717,4,445,4
2,49803,4,445,4
2,53739,4,445,4
2,49855,4,445,4
2,63718,4,445,4
2,63734,4,445,4
2,53898,4,445,4
2,63780,4,445,4
2,40419,4,80,4
2,63808,4,445,4
2,63845,4,445,4
2,54020,4,445,4
2,63888,4,445,4
2,63944,4,445,4
2,50093,4,445,4
2,50111,4,445,4
2,64017,4,445,4
2,64026,4,445,4
2,59753,4,80,4
2,64072,4,445,4
2,50239,4,445,4
2,50271,4,445,4
2,64138,4,445,4
2,50363,4,445,4
2,64206,4,445,4
2,64244,4,445,4
2,50517,4,445,4
2,54575,4,445,4
2,50555,4,445,4
2,64322,4,445,4
2,50655,4,445,4
2,64382,4,445,4
2,64390,4,445,4
2,64396,4,445,4
2,64442,4,445,4
2,64455,4,445,4
2,64499,4,445,4
2,54597,4,445,4
2,50815,4,445,4
2,64533,4,445,4
2,54986,4,445,4
2,64591,4,445,4
2,55058,4,445,4
2,64617,4,445,4
2,64666,4,445,4
2,64669,4,445,4
2,51009,4,445,4
2,64730,4,445,4
2,64734,4,445,4
2,64784,4,445,4
2,64788,4,445,4
2,55328,4,445,4
2,51133,4,445,4
2,64838,4,445,4
2,55376,4,445,4
2,64848,4,445,4
2,64882,4,445,4
2,64904,4,445,4
2,55531,4,445,4
2,51255,4,445,4
2,51297,4,445,4
2,51317,4,445,4
2,65038,4,445,4
2,65056,4,445,4
2,65071,4,445,4
2,60228,4,80,4
2,52119,4,80,4
2,51425,4,445,4
2,65134,4,445,4
2,55849,4,445,4
2,51469,4,445,4
2,55883,4,445,4
2,65184,4,445,4
2,55905,4,445,4
2,65212,4,445,4
2,55930,4,445,4
2,51561,4,445,4
2,60320,4,80,4
2,56072,4,445,4
2,65307,4,445,4
2,65328,4,445,4
2,65352,4,445,4
2,65359,4,445,4
2,51713,4,445,4
2,56253,4,445,4
2,65404,4,445,4
2,65410,4,445,4
2,51769,4,445,4
2,51777,4,445,4
2,60442,4,80,4
2,65485,4,445,4
2,65511,4,445,4
2,65516,4,445,4
2,51838,4,445,4
2,51928,4,445,4
2,60526,4,80,4
2,51991,4,445,4
2,52002,4,445,4
2,52008,4,445,4
2,49329,4,445,4
2,60569,4,80,4
2,52085,4,445,4
2,52117,4,445,4
2,49420,4,445,4
2,52169,4,445,4
2,60623,4,80,4
2,52221,4,445,4
2,60638,4,80,4
2,49544,4,445,4
2,49564,4,445,4
2,52365,4,445,4
2,49600,4,445,4
2,49604,4,445,4
2,49638,4,445,4
2,49659,4,445,4
2,52471,4,445,4
2,49670,4,445,4
2,52502,4,445,4
2,60714,4,80,4
2,49726,4,445,4
2,49768,4,445,4
2,52613,4,445,4
2,52625,4,445,4
2,49856,4,445,4
2,49868,4,445,4
2,52701,4,445,4
2,49904,4,445,4
2,52760,4,445,4
2,52774,4,445,4
2,49966,4,445,4
2,52843,4,445,4
2,50003,4,445,4
2,52922,4,445,4
2,52977,4,445,4
2,52987,4,445,4
2,60801,4,80,4
2,53040,4,445,4
2,53075,4,445,4
2,53089,4,445,4
2,53961,4,80,4
2,53148,4,445,4
2,53163,4,445,4
2,50226,4,445,4
2,50254,4,445,4
2,50258,4,445,4
2,60850,4,80,4
2,53263,4,445,4
2,53306,4,445,4
2,50330,4,445,4
2,60871,4,80,4
2,50360,4,445,4
2,50368,4,445,4
2,50386,4,445,4
2,53423,4,445,4
2,50412,4,445,4
2,60903,4,80,4
2,50440,4,445,4
2,50468,4,445,4
2,50491,4,445,4
2,60936,4,80,4
2,50498,4,445,4
2,50522,4,445,4
2,50540,4,445,4
2,50548,4,445,4
2,53639,4,445,4
2,58538,4,445,4
2,53659,4,445,4
2,50628,4,445,4
2,53692,4,445,4
2,53732,4,445,4
2,50672,4,445,4
2,53762,4,445,4
2,53797,4,445,4
2,53823,4,445,4
2,50757,4,445,4
2,53880,4,445,4
2,61048,4,80,4
2,50802,4,445,4
2,53939,4,445,4
2,50850,4,445,4
2,59027,4,445,4
2,59049,4,445,4
2,54024,4,445,4
2,50928,4,445,4
2,61112,4,80,4
2,61120,4,80,4
2,61135,4,80,4
2,50986,4,445,4
2,61149,4,80,4
2,61165,4,80,4
2,61176,4,80,4
2,61181,4,80,4
2,54307,4,445,4
2,59421,4,445,4
2,54353,4,445,4
2,54376,4,445,4
2,54384,4,445,4
2,54439,4,445,4
2,54454,4,445,4
2,59591,4,445,4
2,54481,4,445,4
2,61254,4,80,4
2,61258,4,80,4
2,59637,4,445,4
2,51302,4,445,4
2,59669,4,445,4
2,54577,4,445,4
2,54644,4,445,4
2,54659,4,445,4
2,54671,4,445,4
2,59692,4,445,4
2,51426,4,445,4
2,54760,4,445,4
2,59894,4,445,4
2,51500,4,445,4
2,54817,4,445,4
2,54831,4,445,4
2,60056,4,445,4
2,54883,4,445,4
2,61391,4,80,4
2,54893,4,445,4
2,54939,4,445,4
2,61414,4,80,4
2,54951,4,445,4
2,54979,4,445,4
2,61450,4,80,4
2,51674,4,445,4
2,60264,4,445,4
2,51683,4,445,4
2,51732,4,445,4
2,55107,4,445,4
2,51774,4,445,4
2,55169,4,445,4
2,60488,4,445,4
2,55232,4,445,4
2,55251,4,445,4
2,61554,4,80,4
2,55303,4,445,4
2,55316,4,445,4
2,61575,4,80,4
2,60703,4,445,4
2,55387,4,445,4
2,55399,4,445,4
2,61595,4,80,4
2,55455,4,445,4
2,55465,4,445,4
2,60905,4,445,4
2,55501,4,445,4
2,61627,4,80,4
2,55583,4,445,4
2,61642,4,80,4
2,55658,4,445,4
2,52098,4,445,4
2,60958,4,80,4
2,55690,4,445,4
2,61680,4,80,4
2,55748,4,445,4
2,55773,4,445,4
2,55821,4,445,4
2,61251,4,445,4
2,55839,4,445,4
2,55863,4,445,4
2,55932,4,445,4
2,55950,4,445,4
2,56016,4,445,4
2,56027,4,445,4
2,56049,4,445,4
2,56111,4,445,4
2,56122,4,445,4
2,56150,4,445,4
2,61828,4,80,4
2,52041,4,80,4
2,56303,4,445,4
2,56321,4,445,4
2,52574,4,445,4
2,61876,4,80,4
2,56409,4,445,4
2,56470,4,445,4
2,56480,4,445,4
2,61920,4,80,4
2,61923,4,80,4
2,61928,4,80,4
2,52692,4,445,4
2,45106,4,80,4
2,56633,4,445,4
2,56664,4,445,4
2,56738,4,445,4
2,56760,4,445,4
2,61974,4,80,4
2,56816,4,445,4
